,0,1
0,0.60326087474823,0.7347826361656189
1,0.789130449295044,0.821739137172699
2,0.875,0.8586956262588501
3,0.916847825050354,0.9217391014099121
4,0.9445652365684509,0.947826087474823
5,0.9521738886833191,0.9413043260574341
6,0.9630434513092041,0.9434782862663269
7,0.9652174115180969,0.9543478488922119
8,0.9722825884819031,0.9434782862663269
9,0.9733695387840271,0.9630434513092041
10,0.979891300201416,0.960869550704956
11,0.9831521511077881,0.9543478488922119
12,0.9864130616188049,0.969565212726593
13,0.9869565367698669,0.9717391133308411
14,0.990217387676239,0.960869550704956
15,0.9929347634315491,0.9739130139350891
16,0.9956521987915039,0.980434775352478
17,0.9967391490936279,0.95652174949646
18,0.9929347634315491,0.9630434513092041
19,0.987500011920929,0.969565212726593
20,0.9929347634315491,0.9717391133308411
21,0.9945651888847351,0.9630434513092041
22,0.999456524848938,0.9739130139350891
23,1.0,0.9760869741439819
24,1.0,0.9760869741439819
25,1.0,0.97826087474823
26,1.0,0.97826087474823
27,1.0,0.97826087474823
28,1.0,0.97826087474823
29,1.0,0.97826087474823
30,1.0,0.97826087474823
31,1.0,0.97826087474823
32,1.0,0.9760869741439819
33,1.0,0.9760869741439819
34,1.0,0.97826087474823
35,1.0,0.97826087474823
36,1.0,0.97826087474823
37,1.0,0.97826087474823
38,1.0,0.97826087474823
39,1.0,0.97826087474823
40,1.0,0.97826087474823
41,1.0,0.97826087474823
42,1.0,0.9760869741439819
43,1.0,0.9760869741439819
44,1.0,0.97826087474823
45,1.0,0.97826087474823
46,1.0,0.97826087474823
47,1.0,0.9760869741439819
48,1.0,0.97826087474823
49,1.0,0.97826087474823
50,1.0,0.97826087474823
51,1.0,0.97826087474823
52,1.0,0.97826087474823
53,1.0,0.97826087474823
54,1.0,0.97826087474823
55,1.0,0.9760869741439819
56,1.0,0.97826087474823
57,1.0,0.97826087474823
58,1.0,0.9760869741439819
59,1.0,0.97826087474823
60,1.0,0.9760869741439819
61,1.0,0.9760869741439819
62,1.0,0.97826087474823
63,1.0,0.9760869741439819
64,1.0,0.97826087474823
65,1.0,0.97826087474823
66,1.0,0.97826087474823
67,1.0,0.9760869741439819
68,1.0,0.97826087474823
69,1.0,0.97826087474823
70,1.0,0.97826087474823
71,1.0,0.980434775352478
72,1.0,0.9760869741439819
73,1.0,0.97826087474823
74,1.0,0.97826087474823
75,1.0,0.9760869741439819
76,1.0,0.9760869741439819
77,1.0,0.97826087474823
78,1.0,0.97826087474823
79,1.0,0.9760869741439819
80,1.0,0.97826087474823
81,1.0,0.9760869741439819
82,1.0,0.980434775352478
83,1.0,0.9760869741439819
84,1.0,0.9760869741439819
85,1.0,0.97826087474823
86,1.0,0.9760869741439819
87,1.0,0.9760869741439819
88,1.0,0.97826087474823
89,1.0,0.97826087474823
90,1.0,0.9760869741439819
91,1.0,0.97826087474823
92,1.0,0.97826087474823
93,1.0,0.980434775352478
94,1.0,0.97826087474823
95,1.0,0.980434775352478
96,1.0,0.980434775352478
97,1.0,0.980434775352478
98,1.0,0.97826087474823
99,1.0,0.97826087474823
