,0,1
0,0.626630425453186,0.7434782385826111
1,0.7538043260574341,0.8478260636329651
2,0.883152186870575,0.926086962223053
3,0.9342391490936279,0.945652186870575
4,0.948369562625885,0.95652174949646
5,0.957065224647522,0.958695650100708
6,0.9717391133308411,0.9434782862663269
7,0.9728260636329651,0.9521738886833191
8,0.979891300201416,0.9630434513092041
9,0.9842391014099121,0.9717391133308411
10,0.989130437374115,0.947826087474823
11,0.97826087474823,0.9630434513092041
12,0.991847813129425,0.969565212726593
13,0.9929347634315491,0.967391312122345
14,0.9961956739425659,0.9434782862663269
15,0.997826099395752,0.969565212726593
16,0.9967391490936279,0.9304347634315491
17,0.9934782385826111,0.9434782862663269
18,0.9967391490936279,0.967391312122345
19,0.9940217137336731,0.960869550704956
20,0.988043487071991,0.9652174115180969
21,0.9956521987915039,0.967391312122345
22,1.0,0.9717391133308411
23,0.999456524848938,0.969565212726593
24,1.0,0.9760869741439819
25,1.0,0.969565212726593
26,1.0,0.9717391133308411
27,1.0,0.969565212726593
28,1.0,0.969565212726593
29,1.0,0.9717391133308411
30,1.0,0.969565212726593
31,1.0,0.969565212726593
32,1.0,0.969565212726593
33,1.0,0.969565212726593
34,1.0,0.969565212726593
35,1.0,0.969565212726593
36,1.0,0.969565212726593
37,1.0,0.969565212726593
38,1.0,0.969565212726593
39,1.0,0.969565212726593
40,1.0,0.969565212726593
41,1.0,0.969565212726593
42,1.0,0.969565212726593
43,1.0,0.969565212726593
44,1.0,0.969565212726593
45,1.0,0.969565212726593
46,1.0,0.969565212726593
47,1.0,0.969565212726593
48,1.0,0.969565212726593
49,1.0,0.969565212726593
50,1.0,0.969565212726593
51,1.0,0.969565212726593
52,1.0,0.969565212726593
53,1.0,0.969565212726593
54,1.0,0.969565212726593
55,1.0,0.969565212726593
56,1.0,0.969565212726593
57,1.0,0.969565212726593
58,1.0,0.969565212726593
59,1.0,0.969565212726593
60,1.0,0.969565212726593
61,1.0,0.969565212726593
62,1.0,0.969565212726593
63,1.0,0.969565212726593
64,1.0,0.969565212726593
65,1.0,0.969565212726593
66,1.0,0.969565212726593
67,1.0,0.969565212726593
68,1.0,0.969565212726593
69,1.0,0.969565212726593
70,1.0,0.969565212726593
71,1.0,0.969565212726593
72,1.0,0.969565212726593
73,1.0,0.969565212726593
74,1.0,0.969565212726593
75,1.0,0.969565212726593
76,1.0,0.969565212726593
77,1.0,0.969565212726593
78,1.0,0.969565212726593
79,1.0,0.969565212726593
80,1.0,0.969565212726593
81,1.0,0.969565212726593
82,1.0,0.969565212726593
83,1.0,0.969565212726593
84,1.0,0.969565212726593
85,1.0,0.969565212726593
86,1.0,0.969565212726593
87,1.0,0.969565212726593
88,1.0,0.969565212726593
89,1.0,0.969565212726593
90,1.0,0.969565212726593
91,1.0,0.969565212726593
92,1.0,0.969565212726593
93,1.0,0.969565212726593
94,1.0,0.969565212726593
95,1.0,0.969565212726593
96,1.0,0.969565212726593
97,1.0,0.969565212726593
98,1.0,0.969565212726593
99,1.0,0.969565212726593
