,0,1
0,0.5364130139350891,0.717391312122345
1,0.729891300201416,0.7456521987915039
2,0.866304337978363,0.895652174949646
3,0.908695638179779,0.9326087236404419
4,0.9315217137336731,0.928260862827301
5,0.946195662021637,0.947826087474823
6,0.9614130258560181,0.9521738886833191
7,0.9646739363670349,0.9434782862663269
8,0.966847836971283,0.958695650100708
9,0.9760869741439819,0.9652174115180969
10,0.9831521511077881,0.958695650100708
11,0.9858695864677429,0.9717391133308411
12,0.9826086759567261,0.9347826242446899
13,0.977717399597168,0.960869550704956
14,0.990217387676239,0.9652174115180969
15,0.9869565367698669,0.9652174115180969
16,0.991304337978363,0.967391312122345
17,0.991304337978363,0.9652174115180969
18,0.9951087236404419,0.960869550704956
19,0.9956521987915039,0.9652174115180969
20,0.988043487071991,0.967391312122345
21,0.9923912882804871,0.969565212726593
22,0.9967391490936279,0.9652174115180969
23,0.991847813129425,0.9652174115180969
24,0.9923912882804871,0.9630434513092041
25,0.991304337978363,0.9717391133308411
26,0.999456524848938,0.969565212726593
27,0.999456524848938,0.9739130139350891
28,1.0,0.9739130139350891
29,1.0,0.9717391133308411
30,1.0,0.9717391133308411
31,1.0,0.9717391133308411
32,1.0,0.9717391133308411
33,1.0,0.9717391133308411
34,1.0,0.969565212726593
35,1.0,0.9717391133308411
36,1.0,0.969565212726593
37,1.0,0.9717391133308411
38,1.0,0.969565212726593
39,1.0,0.9717391133308411
40,1.0,0.9717391133308411
41,1.0,0.969565212726593
42,1.0,0.9717391133308411
43,1.0,0.969565212726593
44,1.0,0.9717391133308411
45,1.0,0.9717391133308411
46,1.0,0.9717391133308411
47,1.0,0.9717391133308411
48,1.0,0.9717391133308411
49,1.0,0.9717391133308411
50,1.0,0.9717391133308411
51,1.0,0.9717391133308411
52,1.0,0.9717391133308411
53,1.0,0.9717391133308411
54,1.0,0.9717391133308411
55,1.0,0.969565212726593
56,1.0,0.9717391133308411
57,1.0,0.9717391133308411
58,1.0,0.9717391133308411
59,1.0,0.9717391133308411
60,1.0,0.9717391133308411
61,1.0,0.9717391133308411
62,1.0,0.9717391133308411
63,1.0,0.9717391133308411
64,1.0,0.9717391133308411
65,1.0,0.9717391133308411
66,1.0,0.9717391133308411
67,1.0,0.9717391133308411
68,1.0,0.9717391133308411
69,1.0,0.9717391133308411
70,1.0,0.9717391133308411
71,1.0,0.9717391133308411
72,1.0,0.9717391133308411
73,1.0,0.9717391133308411
74,1.0,0.9717391133308411
75,1.0,0.9717391133308411
76,1.0,0.9717391133308411
77,1.0,0.9717391133308411
78,1.0,0.9717391133308411
79,1.0,0.9717391133308411
80,1.0,0.9717391133308411
81,1.0,0.9717391133308411
82,1.0,0.9717391133308411
83,1.0,0.9717391133308411
84,1.0,0.9717391133308411
85,1.0,0.9717391133308411
86,1.0,0.9717391133308411
87,1.0,0.9717391133308411
88,1.0,0.9717391133308411
89,1.0,0.9717391133308411
90,1.0,0.9717391133308411
91,1.0,0.9717391133308411
92,1.0,0.9717391133308411
93,1.0,0.9717391133308411
94,1.0,0.9717391133308411
95,1.0,0.9717391133308411
96,1.0,0.9717391133308411
97,1.0,0.9717391133308411
98,1.0,0.969565212726593
99,1.0,0.9717391133308411
